Description,Location,Confidence
ENST00000758614.1|ENSG00000298889.1,Cytosol,0.8801782131195068
ENST00000758612.1|ENSG00000298889.1,Cytosol,0.9115347266197203
ENST00000758622.1|ENSG00000298889.1,Cytosol,0.8255792260169983
ENST00000758620.1|ENSG00000298889.1,Cytosol,0.8858163356781006
ENST00000758616.1|ENSG00000298889.1,Cytosol,0.8753392696380615
ENST00000758617.1|ENSG00000298889.1,Cytosol,0.865235447883606
ENST00000758619.1|ENSG00000298889.1,Cytosol,0.853255569934845
ENST00000758623.1|ENSG00000298889.1,Cytosol,0.9020591378211976
ENST00000758629.1|ENSG00000298889.1,Cytosol,0.9133238196372986
ENST00000758630.1|ENSG00000298889.1,Cytosol,0.8282310366630554
ENST00000758631.1|ENSG00000298889.1,Cytosol,0.9782920479774476
ENST00000758636.1|ENSG00000298889.1,ExtracellularVesicle,0.8056591749191284
ENST00000758638.1|ENSG00000298889.1,ExtracellularVesicle,0.8125993609428406
ENST00000758637.1|ENSG00000298889.1,ExtracellularVesicle,0.8114010691642761
ENST00000758642.1|ENSG00000298889.1,ExtracellularVesicle,0.8322010040283203
ENST00000758645.1|ENSG00000298889.1,ExtracellularVesicle,0.8119763731956482
ENST00000758643.1|ENSG00000298889.1,ExtracellularVesicle,0.8022904992103577
ENST00000758646.1|ENSG00000298889.1,ExtracellularVesicle,0.8016982674598694
ENST00000758647.1|ENSG00000298889.1,ExtracellularVesicle,0.8150042295455933
ENST00000758652.1|ENSG00000298889.1,ExtracellularVesicle,0.8091716170310974
ENST00000758653.1|ENSG00000298889.1,Cytosol,0.8382014632225037
ENST00000582543.4|ENSG00000264404.4,Cytosol,0.8790009021759033
ENST00000670140.1|ENSG00000264404.4,Cytosol,0.8532913327217102
ENST00000791468.1|ENSG00000264404.4,Cytosol,0.8829622268676758
ENST00000791469.1|ENSG00000264404.4,Cytosol,0.8900116086006165
ENST00000791470.1|ENSG00000264404.4,Cytosol,0.8977077603340149
ENST00000791471.1|ENSG00000264404.4,Cytosol,0.9043813347816468
ENST00000656593.2|ENSG00000264404.4,Cytosol,0.81611168384552
ENST00000798677.1|ENSG00000303991.1,Cytosol,0.8251479268074036
ENST00000798678.1|ENSG00000303991.1,Cytosol,0.9255609512329102
ENST00000798687.1|ENSG00000303991.1,Cytosol,0.8397988677024841
ENST00000798679.1|ENSG00000303991.1,Cytosol,0.9607840180397034
ENST00000798680.1|ENSG00000303991.1,Cytosol,0.9121888279914856
ENST00000798681.1|ENSG00000303991.1,Cytosol,0.9458577632904052
ENST00000798682.1|ENSG00000303991.1,Cytosol,0.895079493522644
ENST00000798699.1|ENSG00000303991.1,Cytosol,0.9164092540740968
ENST00000798684.1|ENSG00000303991.1,Cytosol,0.8913667798042297
ENST00000798683.1|ENSG00000303991.1,Cytosol,0.9378922581672668
ENST00000798685.1|ENSG00000303991.1,Cytosol,0.8831395506858826
ENST00000798688.1|ENSG00000303991.1,Cytosol,0.8020436763763428
ENST00000798690.1|ENSG00000303991.1,Cytosol,0.9301783442497252
ENST00000798700.1|ENSG00000303991.1,ExtracellularVesicle,0.8036080598831177
ENST00000799110.1|ENSG00000304044.1,ExtracellularVesicle,0.8085223436355591
ENST00000844919.1|ENSG00000309880.1,Cytosol,0.8776091933250427
ENST00000844920.1|ENSG00000309880.1,Cytosol,0.897390604019165
ENST00000479781.6|ENSG00000276850.6,Cytosol,0.95835280418396
ENST00000618306.2|ENSG00000276850.6,Cytosol,0.9082419276237488
ENST00000804765.1|ENSG00000276850.6,Cytosol,0.9252459406852722
ENST00000804764.1|ENSG00000276850.6,Cytosol,0.8868486285209656
ENST00000804766.1|ENSG00000276850.6,Cytosol,0.8528246879577637
ENST00000804769.1|ENSG00000276850.6,Cytosol,0.8301504254341125
ENST00000804768.1|ENSG00000276850.6,Cytosol,0.8661205768585205
ENST00000804767.1|ENSG00000276850.6,Cytosol,0.8552858233451843
ENST00000804771.1|ENSG00000276850.6,Cytosol,0.8652040362358093
ENST00000804770.1|ENSG00000276850.6,Cytosol,0.8768987655639648
ENST00000804774.1|ENSG00000276850.6,Cytosol,0.8660867810249329
ENST00000804777.1|ENSG00000276850.6,Cytosol,0.8055752515792847
ENST00000804778.1|ENSG00000276850.6,Cytosol,0.8557052612304688
ENST00000804779.1|ENSG00000276850.6,Cytosol,0.8407312035560608
ENST00000668134.2|ENSG00000276850.6,Cytosol,0.915338397026062
ENST00000804793.1|ENSG00000276850.6,Cytosol,0.9074873328208924
ENST00000804792.1|ENSG00000276850.6,Cytosol,0.981035053730011
ENST00000804791.1|ENSG00000276850.6,Cytosol,0.9775689244270324
ENST00000610809.1|ENSG00000276850.6,Cytosol,0.9674260020256042
ENST00000804794.1|ENSG00000276850.6,Cytosol,0.9656962156295776
ENST00000805204.1|ENSG00000304659.1,ExtracellularVesicle,0.8082258701324463
ENST00000805061.1|ENSG00000290898.2,Cytosol,0.869897723197937
ENST00000805062.1|ENSG00000290898.2,Cytosol,0.903250813484192
ENST00000805063.1|ENSG00000290898.2,Cytosol,0.8715386390686035
ENST00000805064.1|ENSG00000290898.2,Cytosol,0.8518997430801392
ENST00000687180.1|ENSG00000289444.2,Cytosol,0.8420252799987793
ENST00000833322.1|ENSG00000289444.2,Cytosol,0.9404394626617432
ENST00000833320.1|ENSG00000289444.2,Cytosol,0.8913173079490662
ENST00000833078.1|ENSG00000289444.2,Cytosol,0.8269340991973877
ENST00000833079.1|ENSG00000289444.2,Cytosol,0.8691695928573608
ENST00000833081.1|ENSG00000289444.2,Cytosol,0.9091204404830932
ENST00000833080.1|ENSG00000289444.2,Cytosol,0.9495205879211426
ENST00000833083.1|ENSG00000289444.2,Cytosol,0.8573217391967773
ENST00000833082.1|ENSG00000289444.2,Cytosol,0.9430330395698548
ENST00000833089.1|ENSG00000289444.2,Cytosol,0.8224998712539673
ENST00000833086.1|ENSG00000289444.2,Cytosol,0.8269153237342834
ENST00000833084.1|ENSG00000289444.2,Cytosol,0.8105625510215759
ENST00000833085.1|ENSG00000289444.2,Cytosol,0.8898391723632812
ENST00000833087.1|ENSG00000289444.2,Cytosol,0.8315502405166626
ENST00000624848.1|ENSG00000279822.1,Cytosol,0.8879034519195557
ENST00000440750.1|ENSG00000236800.1,ExtracellularVesicle,0.8689312934875488
ENST00000760415.1|ENSG00000286993.2,ExtracellularVesicle,0.8498309850692749
ENST00000799273.1|ENSG00000290956.2,Cytosol,0.8822287917137146
ENST00000799276.1|ENSG00000290956.2,Cytosol,0.8142785429954529
ENST00000799281.1|ENSG00000290956.2,Cytosol,0.8271138072013855
ENST00000799277.1|ENSG00000290956.2,Cytosol,0.8163902163505554
ENST00000649244.2|ENSG00000290956.2,Cytosol,0.8602039217948914
ENST00000799272.1|ENSG00000290956.2,Cytosol,0.8283625245094299
ENST00000799278.1|ENSG00000290956.2,Cytosol,0.8031917810440063
ENST00000799279.1|ENSG00000290956.2,Cytosol,0.8205851316452026
ENST00000799288.1|ENSG00000290956.2,Cytosol,0.9609574675559998
ENST00000799274.1|ENSG00000290956.2,Cytosol,0.9228407740592957
ENST00000799275.1|ENSG00000290956.2,Cytosol,0.8599184155464172
ENST00000799280.1|ENSG00000290956.2,Cytosol,0.8650438785552979
ENST00000456967.5|ENSG00000290956.2,Cytosol,0.8886469602584839
ENST00000799283.1|ENSG00000290956.2,Cytosol,0.9039587378501892
ENST00000799284.1|ENSG00000290956.2,Cytosol,0.8447657227516174
ENST00000799285.1|ENSG00000290956.2,Cytosol,0.8603841662406921
ENST00000795389.1|ENSG00000286401.2,Cytosol,0.9447077512741088
ENST00000795524.1|ENSG00000303553.1,ExtracellularVesicle,0.908987283706665
ENST00000795299.1|ENSG00000303532.1,Cytosol,0.8772691488265991
ENST00000795300.1|ENSG00000303532.1,Cytosol,0.8403319716453552
ENST00000795302.1|ENSG00000303532.1,Cytosol,0.9271663427352904
ENST00000795303.1|ENSG00000303532.1,Cytosol,0.9749671816825868
ENST00000795301.1|ENSG00000303532.1,Cytosol,0.8142015933990479
ENST00000819584.1|ENSG00000306596.1,Cytosol,0.8259168863296509
ENST00000819585.1|ENSG00000306596.1,Cytoplasm,0.8109304308891296
ENST00000819585.1|ENSG00000306596.1,Cytosol,0.9949315190315248
ENST00000819585.1|ENSG00000306596.1,Membrane,0.8823019862174988
ENST00000819585.1|ENSG00000306596.1,Mitochondrion,0.8099024891853333
ENST00000819585.1|ENSG00000306596.1,Nucleolus,0.8260915875434875
ENST00000819585.1|ENSG00000306596.1,Nucleoplasm,0.8467804789543152
ENST00000819586.1|ENSG00000306596.1,Cytosol,0.9368130564689636
ENST00000819583.1|ENSG00000306596.1,Cytosol,0.9089261889457704
ENST00000819588.1|ENSG00000306596.1,Cytosol,0.9802944660186768
ENST00000819587.1|ENSG00000306596.1,Cytosol,0.9061300158500672
ENST00000819439.1|ENSG00000306571.1,Cytosol,0.8159248232841492
ENST00000671395.1|ENSG00000287221.1,Cytosol,0.812778651714325
ENST00000785382.1|ENSG00000223502.2,Cytosol,0.9842899441719056
ENST00000785381.1|ENSG00000223502.2,Cytosol,0.9850081205368042
ENST00000785380.1|ENSG00000223502.2,Cytosol,0.948507845401764
ENST00000785384.1|ENSG00000223502.2,Cytosol,0.974115550518036
ENST00000785383.1|ENSG00000223502.2,Cytosol,0.9635403156280518
ENST00000785385.1|ENSG00000223502.2,Cytosol,0.9281883239746094
ENST00000419889.1|ENSG00000235279.1,ExtracellularVesicle,0.8006041049957275
ENST00000693746.1|ENSG00000289270.1,Cytosol,0.8258543610572815
ENST00000691193.2|ENSG00000289527.2,Cytosol,0.8442605137825012
ENST00000809014.1|ENSG00000289527.2,Cytosol,0.8850225806236267
ENST00000689260.2|ENSG00000289527.2,Cytosol,0.8710458278656006
ENST00000690827.1|ENSG00000289527.2,Cytosol,0.8412096500396729
ENST00000686732.2|ENSG00000289527.2,Cytosol,0.8198646903038025
ENST00000688489.2|ENSG00000289527.2,Cytosol,0.8594948649406433
ENST00000692125.1|ENSG00000289527.2,Cytosol,0.8812611699104309
ENST00000689822.2|ENSG00000289527.2,Cytosol,0.8905919790267944
ENST00000689388.2|ENSG00000289527.2,Cytosol,0.929021179676056
ENST00000736443.1|ENSG00000296101.1,Cytosol,0.855965793132782
ENST00000816985.1|ENSG00000306325.1,Cytosol,0.837212085723877
ENST00000816733.1|ENSG00000306279.1,Cytosol,0.8361093997955322
ENST00000816734.1|ENSG00000306279.1,Cytosol,0.8251952528953552
ENST00000816738.1|ENSG00000306279.1,ExtracellularVesicle,0.8272314071655273
ENST00000816737.1|ENSG00000306279.1,ExtracellularVesicle,0.8688865900039673
ENST00000648218.1|ENSG00000285958.2,Cytosol,0.8893760442733765
ENST00000668157.1|ENSG00000227121.3,Cytosol,0.8268131613731384
ENST00000654808.1|ENSG00000227121.3,Cytosol,0.8388247489929199
ENST00000765540.1|ENSG00000227121.3,Cytosol,0.8030502796173096
ENST00000449272.1|ENSG00000226296.1,ExtracellularVesicle,0.8237785696983337
ENST00000453639.1|ENSG00000223800.1,ExtracellularVesicle,0.8107122778892517
ENST00000427182.1|ENSG00000228048.1,ExtracellularVesicle,0.8554011583328247
ENST00000788565.1|ENSG00000302654.1,Cytosol,0.9599388241767884
ENST00000788566.1|ENSG00000302654.1,Cytosol,0.9078829884529114
ENST00000837207.1|ENSG00000308905.1,Cytosol,0.9539729952812196
ENST00000837208.1|ENSG00000308905.1,Cytosol,0.8501530289649963
ENST00000655098.2|ENSG00000287016.2,Cytosol,0.9134990572929382
ENST00000753007.1|ENSG00000298109.1,ExtracellularVesicle,0.8407876491546631
ENST00000840642.1|ENSG00000309380.1,Cytosol,0.8834431171417236
ENST00000837137.1|ENSG00000308896.1,Cytosol,0.892781674861908
ENST00000765255.1|ENSG00000299631.1,Cytosol,0.8091321587562561
ENST00000791557.1|ENSG00000303068.1,Cytosol,0.8844223618507385
ENST00000720299.1|ENSG00000293977.1,Cytosol,0.8226015567779541
ENST00000726550.1|ENSG00000294882.1,Cytosol,0.8514862060546875
ENST00000834605.1|ENSG00000308499.1,Cytosol,0.9271419644355774
ENST00000450677.1|ENSG00000235140.3,ExtracellularVesicle,0.8706185221672058
ENST00000414383.1|ENSG00000232682.3,Cytosol,0.8020409941673279
ENST00000830462.1|ENSG00000308015.1,Cytosol,0.8207584023475647
ENST00000633779.1|ENSG00000282121.1,Cytosol,0.8611159920692444
ENST00000775233.1|ENSG00000300953.1,ExtracellularVesicle,0.8241438269615173
ENST00000756899.1|ENSG00000289989.2,Cytosol,0.9541465044021606
ENST00000702351.2|ENSG00000289989.2,Cytosol,0.9091524481773376
ENST00000756903.1|ENSG00000289989.2,Cytosol,0.8572609424591064
ENST00000756900.1|ENSG00000289989.2,Cytosol,0.923072636127472
ENST00000756725.1|ENSG00000298595.1,ExtracellularVesicle,0.8315013647079468
ENST00000807888.1|ENSG00000305028.1,ExtracellularVesicle,0.829085648059845
ENST00000661365.1|ENSG00000288052.2,Cytosol,0.9005072712898254
ENST00000700828.1|ENSG00000289834.1,Cytosol,0.9846106171607972
ENST00000827240.1|ENSG00000307586.1,Cytosol,0.8719853162765503
ENST00000344640.7|ENSG00000285551.2,ExtracellularVesicle,0.80234694480896
ENST00000373784.6|ENSG00000285551.2,ExtracellularVesicle,0.8125361800193787
ENST00000461412.1|ENSG00000285551.2,Cytosol,0.8031878471374512
ENST00000649548.2|ENSG00000238280.3,Cytosol,0.9688467979431152
ENST00000821261.1|ENSG00000238280.3,Cytosol,0.9778555035591124
ENST00000425290.1|ENSG00000238280.3,Cytosol,0.9867030382156372
ENST00000425290.1|ENSG00000238280.3,Membrane,0.8276899456977844
ENST00000822973.1|ENSG00000307027.1,ExtracellularVesicle,0.8281866312026978
ENST00000826709.1|ENSG00000307521.1,Cytosol,0.8998671174049377
ENST00000831823.1|ENSG00000286373.2,Cytosol,0.9547233581542968
ENST00000831822.1|ENSG00000286373.2,Cytosol,0.9320973753929138
ENST00000831825.1|ENSG00000286373.2,Cytosol,0.9807072281837464
ENST00000831815.1|ENSG00000286373.2,Cytosol,0.989349603652954
ENST00000831815.1|ENSG00000286373.2,Membrane,0.808957576751709
ENST00000831821.1|ENSG00000286373.2,Cytosol,0.9710826277732848
ENST00000831816.1|ENSG00000286373.2,Cytosol,0.97688090801239
ENST00000831820.1|ENSG00000286373.2,Cytosol,0.9280193448066713
ENST00000831824.1|ENSG00000286373.2,Cytosol,0.9468710422515868
ENST00000654322.2|ENSG00000286373.2,Cytosol,0.969560444355011
ENST00000831817.1|ENSG00000286373.2,Cytosol,0.9770745635032654
ENST00000831818.1|ENSG00000286373.2,Cytosol,0.9697928428649902
ENST00000831814.1|ENSG00000286373.2,Cytosol,0.9560143351554872
ENST00000831819.1|ENSG00000286373.2,Cytosol,0.9766210913658142
ENST00000823904.1|ENSG00000228566.3,Cytosol,0.8035484552383423
ENST00000660795.1|ENSG00000228566.3,Cytosol,0.8205776810646057
ENST00000764138.1|ENSG00000228566.3,ExtracellularVesicle,0.809795618057251
ENST00000764144.1|ENSG00000228566.3,ExtracellularVesicle,0.8212844133377075
ENST00000764146.1|ENSG00000228566.3,Cytosol,0.8272494673728943
ENST00000764145.1|ENSG00000228566.3,Cytosol,0.8959068655967712
ENST00000764124.1|ENSG00000228566.3,Cytosol,0.8009313344955444
ENST00000821348.1|ENSG00000228566.3,Cytosol,0.8606751561164856
ENST00000664760.1|ENSG00000228566.3,Cytosol,0.935049533843994
ENST00000764307.1|ENSG00000226426.2,Cytosol,0.8695425987243652
ENST00000764306.1|ENSG00000226426.2,Cytosol,0.8085560202598572
ENST00000764305.1|ENSG00000226426.2,Cytosol,0.869076669216156
ENST00000764304.1|ENSG00000226426.2,Cytosol,0.8307318687438965
ENST00000764302.1|ENSG00000226426.2,Cytosol,0.8172402381896973
ENST00000764314.1|ENSG00000226426.2,Cytosol,0.8394376039505005
ENST00000764313.1|ENSG00000226426.2,Cytosol,0.8184986710548401
ENST00000764324.1|ENSG00000226426.2,Cytosol,0.8263694047927856
ENST00000451946.2|ENSG00000226426.2,Cytosol,0.8655925393104553
ENST00000764325.1|ENSG00000226426.2,Cytosol,0.860923171043396
ENST00000764649.1|ENSG00000299560.1,ExtracellularVesicle,0.9087646007537842
ENST00000781290.1|ENSG00000301749.1,ExtracellularVesicle,0.8344632387161255
ENST00000635094.1|ENSG00000282906.1,ExtracellularVesicle,0.8086724281311035
ENST00000428346.1|ENSG00000235356.2,ExtracellularVesicle,0.8378933072090149
ENST00000740329.1|ENSG00000296562.1,Cytosol,0.8663586974143982
ENST00000722279.1|ENSG00000294264.1,Cytosol,0.8978393077850342
ENST00000722280.1|ENSG00000294264.1,Cytosol,0.9087231755256652
ENST00000722282.1|ENSG00000294264.1,Cytosol,0.9886278510093688
ENST00000722282.1|ENSG00000294264.1,Membrane,0.8085227608680725
ENST00000608793.1|ENSG00000273360.2,ExtracellularVesicle,0.8373687863349915
ENST00000790872.1|ENSG00000302985.1,ExtracellularVesicle,0.8994655013084412
ENST00000743596.1|ENSG00000272892.2,Cytosol,0.9863524436950684
ENST00000610279.1|ENSG00000272892.2,Cytosol,0.9589137434959412
ENST00000828050.1|ENSG00000307702.1,Cytosol,0.9471381902694702
ENST00000650255.1|ENSG00000285871.1,Cytosol,0.8190728425979614
ENST00000826561.1|ENSG00000307488.1,Cytosol,0.9618489742279052
ENST00000746714.1|ENSG00000297270.1,Cytosol,0.8107646703720093
ENST00000763856.1|ENSG00000299486.1,Cytosol,0.9102312326431274
ENST00000764114.1|ENSG00000299501.1,ExtracellularVesicle,0.8238781690597534
ENST00000654329.1|ENSG00000287306.1,Cytosol,0.8296480774879456
ENST00000839694.1|ENSG00000236154.4,Cytosol,0.840454638004303
ENST00000839696.1|ENSG00000236154.4,Cytosol,0.8758394122123718
ENST00000839697.1|ENSG00000236154.4,Cytosol,0.987636387348175
ENST00000839698.1|ENSG00000236154.4,Cytosol,0.9296974539756776
ENST00000685746.3|ENSG00000236154.4,Cytosol,0.9588340520858764
ENST00000839699.1|ENSG00000236154.4,Cytosol,0.8947365880012512
ENST00000839700.1|ENSG00000236154.4,Cytosol,0.9021544456481934
ENST00000691761.3|ENSG00000236154.4,Cytosol,0.9504001140594482
ENST00000839701.1|ENSG00000236154.4,Cytosol,0.8923981785774231
ENST00000839702.1|ENSG00000236154.4,Cytosol,0.8639325499534607
ENST00000839703.1|ENSG00000236154.4,Cytosol,0.9047712087631226
ENST00000839704.1|ENSG00000236154.4,Cytosol,0.8844681978225708
ENST00000839705.1|ENSG00000236154.4,Cytosol,0.885501503944397
ENST00000839706.1|ENSG00000236154.4,Cytosol,0.8796747326850891
ENST00000839708.1|ENSG00000236154.4,Cytosol,0.9007300734519958
ENST00000428753.2|ENSG00000236154.4,Cytosol,0.8737995028495789
ENST00000839709.1|ENSG00000236154.4,Cytosol,0.9761661887168884
ENST00000839712.1|ENSG00000236154.4,Cytosol,0.9506018757820128
ENST00000839710.1|ENSG00000236154.4,Cytosol,0.9300434589385986
ENST00000839715.1|ENSG00000236154.4,Cytosol,0.9007863402366638
ENST00000839714.1|ENSG00000236154.4,Cytosol,0.9713289141654968
ENST00000839711.1|ENSG00000236154.4,Cytosol,0.9043227434158324
ENST00000839716.1|ENSG00000236154.4,Cytosol,0.9430115222930908
ENST00000839713.1|ENSG00000236154.4,Cytosol,0.8711267113685608
ENST00000771349.1|ENSG00000289193.3,Cytosol,0.8300870060920715
ENST00000771350.1|ENSG00000289193.3,Cytosol,0.8649359345436096
ENST00000771348.1|ENSG00000289193.3,Cytosol,0.860046923160553
ENST00000771505.1|ENSG00000300416.1,Cytosol,0.8659616112709045
ENST00000655496.1|ENSG00000224222.3,Cytosol,0.8150451183319092
ENST00000653732.1|ENSG00000224222.3,Cytosol,0.8271955847740173
ENST00000659203.1|ENSG00000224222.3,Cytosol,0.8350266218185425
ENST00000722989.1|ENSG00000294344.1,Cytosol,0.972439706325531
ENST00000722990.1|ENSG00000294344.1,Cytosol,0.8258731961250305
ENST00000624563.1|ENSG00000280401.1,Cytosol,0.8725997805595398
ENST00000766306.1|ENSG00000299777.1,Cytosol,0.935462474822998
ENST00000766305.1|ENSG00000299777.1,Cytosol,0.9565938711166382
ENST00000819098.1|ENSG00000306492.1,Cytosol,0.8370373249053955
ENST00000819099.1|ENSG00000306492.1,Cytosol,0.8264958262443542
ENST00000819105.1|ENSG00000306492.1,Cytosol,0.8282607197761536
ENST00000819101.1|ENSG00000306492.1,Cytosol,0.8274118900299072
ENST00000819102.1|ENSG00000306492.1,Cytosol,0.8132087588310242
ENST00000819103.1|ENSG00000306492.1,Cytosol,0.9451796412467957
ENST00000819100.1|ENSG00000306492.1,Cytosol,0.8377155661582947
ENST00000819104.1|ENSG00000306492.1,Cytosol,0.8308762311935425
ENST00000819107.1|ENSG00000306492.1,Cytosol,0.816099226474762
ENST00000819106.1|ENSG00000306492.1,Cytosol,0.8539382815361023
ENST00000819108.1|ENSG00000306492.1,Cytosol,0.8167243003845215
ENST00000752966.1|ENSG00000298105.1,Cytosol,0.9943653345108032
ENST00000702232.2|ENSG00000289607.3,Cytosol,0.903123378753662
ENST00000752882.1|ENSG00000289607.3,Cytosol,0.8628908395767212
ENST00000623796.1|ENSG00000279406.1,Cytosol,0.9146400094032288
ENST00000777267.1|ENSG00000301241.1,Cytosol,0.8074552416801453
ENST00000689198.2|ENSG00000289362.2,Cytosol,0.8722971677780151
ENST00000772671.1|ENSG00000300551.1,Cytosol,0.8857866525650024
ENST00000819235.1|ENSG00000306531.1,Cytosol,0.8191065788269043
ENST00000841765.1|ENSG00000309502.1,Cytosol,0.8855774998664856
ENST00000747451.1|ENSG00000230526.2,Cytosol,0.913448452949524
ENST00000747454.1|ENSG00000230526.2,Cytosol,0.835097074508667
ENST00000747592.1|ENSG00000297383.1,Cytosol,0.9870180487632751
ENST00000747597.1|ENSG00000297383.1,Cytosol,0.8357070684432983
ENST00000689427.3|ENSG00000289592.3,Cytosol,0.9748504757881165
ENST00000742722.1|ENSG00000296811.1,Cytosol,0.8314213156700134
ENST00000738154.1|ENSG00000296320.1,Cytosol,0.963003933429718
ENST00000750927.1|ENSG00000297781.1,Cytosol,0.8005331754684448
ENST00000751144.1|ENSG00000297806.1,Cytosol,0.8951783776283264
ENST00000751310.1|ENSG00000297830.1,Cytosol,0.8011972308158875
ENST00000623520.1|ENSG00000280166.1,Cytosol,0.8717508316040039
ENST00000431293.2|ENSG00000237768.2,ExtracellularVesicle,0.8017306327819824
ENST00000608005.1|ENSG00000272630.1,Cytosol,0.912361979484558
ENST00000849659.1|ENSG00000310418.1,Cytosol,0.912023425102234
ENST00000773746.1|ENSG00000300743.1,ExtracellularVesicle,0.8502040505409241
ENST00000595595.1|ENSG00000268584.2,Cytoplasm,0.8669583797454834
ENST00000595595.1|ENSG00000268584.2,Cytosol,0.9992163181304932
ENST00000595595.1|ENSG00000268584.2,Membrane,0.9485445022583008
ENST00000595595.1|ENSG00000268584.2,Mitochondrion,0.8340961933135986
ENST00000595595.1|ENSG00000268584.2,Nucleolus,0.9105650782585144
ENST00000595595.1|ENSG00000268584.2,Nucleoplasm,0.9237706661224364
ENST00000595595.1|ENSG00000268584.2,Ribosome,0.8225647807121277
ENST00000724348.1|ENSG00000268584.2,Cytosol,0.9856069087982178
ENST00000609434.1|ENSG00000272791.1,Cytosol,0.9641927480697632
ENST00000759297.1|ENSG00000271848.3,Cytosol,0.9357205033302308
ENST00000759298.1|ENSG00000271848.3,Cytosol,0.8623003363609314
ENST00000759305.1|ENSG00000271848.3,Cytosol,0.8008172512054443
ENST00000759306.1|ENSG00000271848.3,Cytosol,0.8244044780731201
ENST00000759517.1|ENSG00000298969.1,Cytosol,0.8106001019477844
ENST00000580790.1|ENSG00000271816.1,Cytosol,0.8960499167442322
ENST00000415917.2|ENSG00000272140.2,ExtracellularVesicle,0.8149452805519104
ENST00000688348.3|ENSG00000291043.2,Cytosol,0.995122492313385
ENST00000688348.3|ENSG00000291043.2,Membrane,0.8016512989997864
ENST00000759654.1|ENSG00000291043.2,Cytosol,0.9949552416801452
ENST00000759655.1|ENSG00000291043.2,Cytosol,0.9429736733436584
ENST00000690102.3|ENSG00000291043.2,Cytosol,0.9685354828834534
ENST00000507952.2|ENSG00000291043.2,Cytosol,0.9503352046012878
ENST00000759649.1|ENSG00000291043.2,Cytosol,0.9604857563972472
ENST00000686626.3|ENSG00000291043.2,Cytosol,0.9745472073554992
ENST00000759647.1|ENSG00000291043.2,Cytosol,0.9354369044303894
ENST00000759650.1|ENSG00000291043.2,Cytosol,0.9635945558547974
ENST00000759645.1|ENSG00000291043.2,Cytosol,0.964219868183136
ENST00000759653.1|ENSG00000291043.2,Cytosol,0.9273151755332948
ENST00000759651.1|ENSG00000291043.2,Cytosol,0.9705421328544616
ENST00000759648.1|ENSG00000291043.2,Cytosol,0.928856372833252
ENST00000759646.1|ENSG00000291043.2,Cytosol,0.8712331056594849
ENST00000759652.1|ENSG00000291043.2,Cytosol,0.834953248500824
ENST00000759021.1|ENSG00000279088.3,Cytosol,0.8576692938804626
ENST00000759039.1|ENSG00000279088.3,Cytosol,0.8982871770858765
ENST00000759036.1|ENSG00000279088.3,Cytosol,0.8006086945533752
ENST00000759033.1|ENSG00000279088.3,Cytosol,0.8426769375801086
ENST00000759024.1|ENSG00000279088.3,Cytosol,0.9718453884124756
ENST00000759023.1|ENSG00000279088.3,Cytosol,0.8297709822654724
ENST00000759022.1|ENSG00000279088.3,Cytosol,0.8323532342910767
ENST00000759035.1|ENSG00000279088.3,Cytosol,0.8169588446617126
ENST00000759019.1|ENSG00000279088.3,Cytosol,0.8828557133674622
ENST00000759011.1|ENSG00000288823.2,Cytosol,0.9924150109291076
ENST00000759012.1|ENSG00000288823.2,Cytosol,0.9955167174339294
ENST00000759012.1|ENSG00000288823.2,Membrane,0.8538170456886292
ENST00000759014.1|ENSG00000288823.2,Cytosol,0.9705765843391418
ENST00000759015.1|ENSG00000288823.2,Cytosol,0.9601927995681764
ENST00000759016.1|ENSG00000288823.2,Cytosol,0.9103681445121764
ENST00000759017.1|ENSG00000288823.2,Cytosol,0.9962621331214904
ENST00000759017.1|ENSG00000288823.2,Membrane,0.8727545738220215
ENST00000759017.1|ENSG00000288823.2,Nucleolus,0.8158273696899414
ENST00000759017.1|ENSG00000288823.2,Nucleoplasm,0.8218417763710022
ENST00000759018.1|ENSG00000288823.2,Cytosol,0.9959122538566588
ENST00000759026.1|ENSG00000288823.2,Cytosol,0.9771247506141664
ENST00000759027.1|ENSG00000288823.2,Cytosol,0.9834578037261964
ENST00000759028.1|ENSG00000288823.2,Cytosol,0.9721665978431702
ENST00000759025.1|ENSG00000288823.2,Cytosol,0.9789446592330932
ENST00000759020.1|ENSG00000288823.2,Cytosol,0.964813768863678
ENST00000686143.2|ENSG00000288823.2,Cytosol,0.951550543308258
ENST00000759029.1|ENSG00000288823.2,Cytosol,0.9530672430992126
ENST00000759896.1|ENSG00000299019.1,Cytosol,0.8391169905662537
ENST00000746716.1|ENSG00000297271.1,Cytosol,0.8255967497825623
ENST00000746717.1|ENSG00000297271.1,ExtracellularVesicle,0.8124374151229858
ENST00000721922.1|ENSG00000222047.10,Cytosol,0.8946447372436523
ENST00000409178.5|ENSG00000222047.10,Cytosol,0.9034234881401062
ENST00000416076.1|ENSG00000225761.1,ExtracellularVesicle,0.8015449643135071
ENST00000809669.1|ENSG00000305219.1,Cytosol,0.8300876617431641
ENST00000608199.1|ENSG00000272748.1,Cytosol,0.9885950684547424
ENST00000436608.1|ENSG00000227186.1,Cytosol,0.8494370579719543
ENST00000754876.1|ENSG00000285810.2,Cytosol,0.8125616908073425
ENST00000741202.1|ENSG00000296693.1,Cytosol,0.8917878866195679
